id_bb_global,id_isin,id_cusip,id_sedol1,ticker,name,exch_code,issuer,market_sector_des
BBG00JMZ10W9,USG67106AB35,AQ5795119,BYX5BR3,AQ5795119,ODEBRECHT DRILL VIII/IX,TRACE,ODEBRECHT DRILL VIII/IX,Corp
BBG00JMZ8XN0,US675757AC26,675757AC2,BYX5BV7,AQ5795614,ODEBRECHT DRILL VIII/IX,TRACE,ODEBRECHT DRILL VIII/IX,Corp
BBG00JMZDBH9,US67576JAB70,67576JAB7,BYX5BW8,AQ5795812,ODEBRECHT OIL & FINANCE,TRACE,ODEBRECHT OIL & FINANCE,Corp
BBG00JMZH356,USG6712EAB41,AQ5795929,BYX5BQ2,AQ5795929,ODEBRECHT OIL & FINANCE,TRACE,ODEBRECHT OIL & FINANCE,Corp
BBG00JNF02M0,USG67106AC18,AQ5852456,BYX5BS4,AQ5852456,ODEBRECHT DRILL VIII/IX,TRACE,ODEBRECHT DRILL VIII/IX,Corp
BBG00JNNGLJ8,US98584QAC42,98584QAC4,BFX3MQ0,AQ6090247,YINGDE GASES INVSTMT LTD,TRACE,YINGDE GASES INVSTMT LTD,Corp
BBG00JNNGRH7,USG9844KAC39,AQ6090551,BFY3NG6,AQ6090551,YINGDE GASES INVSTMT LTD,TRACE,YINGDE GASES INVSTMT LTD,Corp
BBG00JPBYXT5,XS1718993469,AQ6097093, ,AQ6097093,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00JPBZG57,XS1711251626,AQ6097341, ,AQ6097341,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00JPC02L6,USP71340AC09,AQ6097689,BD0G257,AQ6097689,NEMAK SAB DE CV,TRACE,NEMAK SAB DE CV,Corp
BBG00JPC0600,US64045DAA28,64045DAA2,BD0G279,AQ6097713,NEMAK SAB DE CV,TRACE,NEMAK SAB DE CV,Corp
BBG00JPQBM39,XS1749155633,AQ6455234,BD71T09,AQ6455234,INTL FINANCE CORP,LUXEMBOURG,INTL FINANCE CORP,Corp
BBG00JPV5DX2,XS1751178499,AQ6580841,BZ56320,AQ6580841,COUNTRY GARDEN HLDGS,SGX-ST,COUNTRY GARDEN HLDGS,Corp
BBG00JPZB0Q2,CL0002412709,AQ6701496, ,AQ6701496,VINA CONCHA Y TORO S.A.,SANTIAGO,VINA CONCHA Y TORO S.A.,Corp
BBG00JQ44B84,US29878TCX00,29878TCX0,BGGG9Z1,AQ6992343,EUROPEAN INVESTMENT BANK,LUXEMBOURG,EUROPEAN INVESTMENT BANK,Corp
BBG00JRM4719,CL0002412212,AQ8027700, ,AQ8027700,BANCO FALABELLA,SANTIAGO,BANCO FALABELLA,Corp
BBG00JRMYRQ5,XS1750975200,AQ8035174,BDR6DP7,AQ8035174,CIFI HOLDINGS GROUP,HONG KONG,CIFI HOLDINGS GROUP,Corp
BBG00JRVQDL0, ,AQ8334361, ,AQ8334361,BF ARGENTINA SA,BUENOS AIRES,BF ARGENTINA SA,Corp
BBG00JRW2BG4,CL0002407311,AQ8342570, ,AQ8342570,INVERSION SEGUROS SECUR,SANTIAGO,INVERSION SEGUROS SECUR,Corp
BBG00JRY2QP7,XS1757690562,AQ8461941,BDZW8J6,AQ8461941,INTL BK RECON & DEVELOP,FRANKFURT,INTL BK RECON & DEVELOP,Corp
BBG00JRY8MC4,XS1757846917,AQ8469746, ,AQ8469746,INTL BK RECON & DEVELOP,NOT LISTED,INTL BK RECON & DEVELOP,Corp
BBG00JRYY186,ARBRIO5600H0,AQ8486252, ,AQ8486252,BANCO SANTANDER RIO SA,BUENOS AIRES,BANCO SANTANDER RIO SA,Corp
BBG00JRYZBW6,CL0002462399,AQ8487185, ,AQ8487185,RUTA DEL MAIPO SOC CONC,SANTIAGO,RUTA DEL MAIPO SOC CONC,Corp
BBG00JRYZD34,CL0002462407,AQ8487219, ,AQ8487219,RUTA DEL MAIPO SOC CONC,SANTIAGO,RUTA DEL MAIPO SOC CONC,Corp
BBG00JRYZG91,CL0002464098,AQ8487227, ,AQ8487227,RUTA DEL MAIPO SOC CONC,SANTIAGO,RUTA DEL MAIPO SOC CONC,Corp
BBG00JS9FX45,XS1763161012,AQ8505242,BFY0Z50,AQ8505242,AGUA Y SANEAMIENTOS ARG,FRANKFURT,AGUA Y SANEAMIENTOS ARG,Corp
BBG00JV9MB05,XS1759265264,AQ8842249,BF59HZ0,AQ8842249,FORTUNE STAR BVI LTD,SGX-ST,FORTUNE STAR BVI LTD,Corp
BBG00JVKDLJ8,MX91VA2600H7,AQ8935696, ,AQ8935696,VALUE ARRENDADORA S.A.,MEXICO,VALUE ARRENDADORA S.A.,Corp
BBG00JVL4N93,AU3FN0040580,AQ8942130,BG06515,AQ8942130,QNB FINANCE LTD,FRANKFURT,QNB FINANCE LTD,Corp
BBG00JVRRR96,US92849LAA35,92849LAA3,BG07CL7,AQ9074388,VITALITY RE IX LTD,TRACE,VITALITY RE IX LTD,Corp
BBG00JVRS6M6,US92849LAB18,92849LAB1,BG07CM8,AQ9075906,VITALITY RE IX LTD,TRACE,VITALITY RE IX LTD,Corp
BBG00JVXP7T7,CL0002414374,AQ9224330, ,AQ9224330,VIVOCORP SA,SANTIAGO,VIVOCORP SA,Corp
BBG00JVXP8C3,CL0002414382,AQ9224348, ,AQ9224348,VIVOCORP SA,SANTIAGO,VIVOCORP SA,Corp
BBG00JWSYVM1,HK0000396314,AQ9421472, ,AQ9421472,WHARF REIC FINANCE BVI,NOT LISTED,WHARF REIC FINANCE BVI,Corp
BBG00JX64JK0,XS1765441636,AQ9991615,BK7Z3N1,AQ9991615,INTL BK RECON & DEVELOP,LUXEMBOURG,INTL BK RECON & DEVELOP,Corp
BBG00JX6KRP9,US822538AE44,822538AE4,BFX72C8,AR0033837,SHELF DRILL HOLD LTD,TRACE,SHELF DRILL HOLD LTD,Corp
BBG00JX6KV07,USG23618AC87,AR0033936,BFX72G2,AR0033936,SHELF DRILL HOLD LTD,TRACE,SHELF DRILL HOLD LTD,Corp
BBG00JX842G8,XS1765843609,AR0142562, ,AR0142562,SYLPH LTD,NOT LISTED,SYLPH LTD,Corp
BBG00JZDB5C4,CL0002417443,AR1634153, ,AR1634153,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00JZDFT92,CL0002417450,AR1655661, ,AR1655661,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00JZDHNQ4,CL0002417468,AR1664192, ,AR1664192,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00JZDHPH9,CL0002417476,AR1664218, ,AR1664218,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00K08X5D5,ARSUPE5600A9,AR1789205, ,AR1789205,BANCO SUPERVIELLE SA,BUENOS AIRES,BANCO SUPERVIELLE SA,Corp
BBG00K54NDM3,ARSION560029,AR4349353, ,AR4349353,SION SA,BUENOS AIRES,SION SA,Corp
BBG00K677TN7,ARPUER560024,AR5028337, ,AR5028337,PUERTO LAS PALMAS SA,BUENOS AIRES,PUERTO LAS PALMAS SA,Corp
BBG00K95GR25,CL0002423888,AR6842348, ,AR6842348,SCOTIABANK CHILE,SANTIAGO,SCOTIABANK CHILE,Corp
BBG00K95HC27,CL0002423870,AR6846976, ,AR6846976,SCOTIABANK CHILE,SANTIAGO,SCOTIABANK CHILE,Corp
BBG00K9H8R64,USC88568AA57,AR7137490,BMFJGG3,AR7137490,TITAN ACQ/CO-BORROWER,TRACE,TITAN ACQ/CO-BORROWER,Corp
BBG00K9H8R73,US88827AAA16,88827AAA1,BD4B0T8,AR7137508,TITAN ACQ/CO-BORROWER,TRACE,TITAN ACQ/CO-BORROWER,Corp
BBG00K9HCJL0,CL0002426667,AR7139082, ,AR7139082,SECURITY HOLDINGS S.A.,SANTIAGO,SECURITY HOLDINGS S.A.,Corp
BBG00K9NLVN8,MX91AX080048,AR7253651, ,AR7253651,GRUPO GAXO SA DE CV,MEXICO,GRUPO GAXO SA DE CV,Corp
BBG00KBJD1V0,PEP75100K333,AR8044810, ,AR8044810,LEASING TOTAL SA,LIMA,LEASING TOTAL SA,Corp
BBG00KBK3344,US49835KAC71,49835KAC7,BFMMHF2,AR8085904,KIZUNA II RE LTD,BERMUDA,KIZUNA II RE LTD,Corp
BBG00KBK3T10,US49835KAD54,49835KAD5, ,AR8088213,KIZUNA II RE LTD,TRACE,KIZUNA II RE LTD,Corp
BBG00KDPS111,XS1799053969,AR8349672, ,AR8349672,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KDPSNW9,XS1799054009,AR8353716, ,AR8353716,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KDZJS65,CL0002428036,AR8678153, ,AR8678153,BANCO BICE,SANTIAGO,BANCO BICE,Corp
BBG00KDZJTC6,CL0002428044,AR8678195, ,AR8678195,BANCO BICE,SANTIAGO,BANCO BICE,Corp
BBG00KFLSSJ0,CL0002428093,AR8774820, ,AR8774820,TANNER S FINANCIEROS SA,SANTIAGO,TANNER S FINANCIEROS SA,Corp
BBG00KFMJ4Z3,ARESTR560081,AR8821837, ,AR8821837,ANGEL ESTRADA Y COMP SA,BUENOS AIRES,ANGEL ESTRADA Y COMP SA,Corp
BBG00KFN2GX4,US562012AA29,562012AA2,BGRX9C8,AR8855363,MANATEE RE LTD II,TRACE,MANATEE RE LTD II,Corp
BBG00KFN4JD8,US562012AB02,562012AB0, ,AR8856700,MANATEE RE LTD II,TRACE,MANATEE RE LTD II,Corp
BBG00KFV0633,XS1800824689,AR8986150, ,AR8986150,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KFWTTC0,MX95MX0E0012,AR9122607, ,AR9122607,CI TITU ACTIVOS/CI BANCO,MEXICO,CI TITU ACTIVOS/CI BANCO,Corp
BBG00KG1JS49,US80000RAJ14,80000RAJ1,BG378R2,AR9281130,SANDERS RE LTD,BERMUDA,SANDERS RE LTD,Corp
BBG00KG1X3R3,XS1801846194,AR9304288, ,AR9304288,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KG24PH5,CL0002429174,AR9314220, ,AR9314220,COOPEUCH,SANTIAGO,COOPEUCH,Corp
BBG00KGFWYP7, ,AR9846312, ,AR9846312,SMU SA,SANTIAGO,SMU SA,Corp
BBG00KH5DNP3, ,AR9859893, ,AR9859893,CHAMPION MTN LTD,NOT LISTED,CHAMPION MTN LTD,Corp
BBG00KH6LPF8,CL0002433648,AS0026490, ,AS0026490,CLINICA LAS CONDES S.A.,SANTIAGO,CLINICA LAS CONDES S.A.,Corp
BBG00KH6MBP7,CL0002430123,AS0031631, ,AS0031631,CLINICA LAS CONDES S.A.,SANTIAGO,CLINICA LAS CONDES S.A.,Corp
BBG00KJPNP35, ,AS1124484, ,AS1124484,CAJA ASIGNACION LOS ANDE,SANTIAGO,CAJA ASIGNACION LOS ANDE,Corp
BBG00KK31JD9,XS1807465288,AS1498938, ,AS1498938,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KK4DGV0,USN28268AA38,AS1592110,BDSHXJ3,AS1592110,EAGLE INT GLO/RUYI US FI,TRACE,EAGLE INT GLO/RUYI US FI,Corp
BBG00KK4DMJ1,US26963PAA21,26963PAA2,BD8ZZ35,AS1592391,EAGLE INT GLO/RUYI US FI,TRACE,EAGLE INT GLO/RUYI US FI,Corp
BBG00KK4DQ84,XS1713464953,AS1592433,BD8ZDJ7,AS1592433,EAGLE INT GLO/RUYI US FI,TISE,EAGLE INT GLO/RUYI US FI,Corp
BBG00KK4DV56,XS1713464797,AS1592466,BDSHNS2,AS1592466,EAGLE INT GLO/RUYI US FI,TISE,EAGLE INT GLO/RUYI US FI,Corp
BBG00KK6SLM8,ARBPBA3200F3,AS1717725, ,AS1717725,BANCO DE LA PROVINCIA DE,BUENOS AIRES,BANCO DE LA PROVINCIA DE,Corp
BBG00KK7J300,CL0002435833,AS1775459,BGV1MB8,AS1775459,AGUAS ANDINAS SA,SANTIAGO,AGUAS ANDINAS SA,Corp
BBG00KK7SV35,CL0002435841,AS1780186, ,AS1780186,AGUAS ANDINAS SA,SANTIAGO,AGUAS ANDINAS SA,Corp
BBG00KK87249,CL0002430669,AS1791290, ,AS1791290,SOCIEDAD QUIMICA Y MINER,SANTIAGO,SOCIEDAD QUIMICA Y MINER,Corp
BBG00KKCVSN5,CL0002434893,AS1959756, ,AS1959756,TANNER S FINANCIEROS SA,SANTIAGO,TANNER S FINANCIEROS SA,Corp
BBG00KLHZGX4,US316502AA19,316502AA1, ,AS2381760,FIDUS RE LTD,BERMUDA,FIDUS RE LTD,Corp
BBG00KMRF0R5,XS1809230474,AS2390696,BZ1L8N5,AS2390696,SUNAC CHINA HOLDINGS LTD,SGX-ST,SUNAC CHINA HOLDINGS LTD,Corp
BBG00KMRGS75,XS1810024338,AS2390746,BZ1LDP2,AS2390746,SUNAC CHINA HOLDINGS LTD,SGX-ST,SUNAC CHINA HOLDINGS LTD,Corp
BBG00KNQ9MD0,XS1805260053,AS2984092, ,AS2984092,BANCO SAFRA SA (CI),NOT LISTED,BANCO SAFRA SA (CI),Corp
BBG00KP2Q629,XS1813048987,AS3092531, ,AS3092531,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KP2YZN3,XS1813049019,AS3102256, ,AS3102256,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KP4H0D6, ,AS3192646, ,AS3192646,SALFACORP,SANTIAGO,SALFACORP,Corp
BBG00KP8DX67,XS1813729743,AS3297734, ,AS3297734,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00KPB6952,CL0002434091,AS3374756, ,AS3374756,EMPRESAS CAROZZI SA,SANTIAGO,EMPRESAS CAROZZI SA,Corp
BBG00KPC1FH8,CL0002312024,AS3432794, ,AS3432794,FONDO INV RENTAS INMOB,SANTIAGO,FONDO INV RENTAS INMOB,Corp
BBG00KPC1TH8, ,AS3432976, ,AS3432976,BANCO DEL DESARROLLO,SANTIAGO,BANCO DEL DESARROLLO,Corp
BBG00KPC2DQ2, ,AS3433065, ,AS3433065,BANCO DEL DESARROLLO,SANTIAGO,BANCO DEL DESARROLLO,Corp
BBG00KRM8B77,CL0002434109,AS3750815, ,AS3750815,EMPRESAS CAROZZI SA,SANTIAGO,EMPRESAS CAROZZI SA,Corp
BBG00KRVK987,US53227QAA67,53227QAA6,BD24Z16,AS3905518,LIGHT SERVICOS ENERGIA,SGX-ST,LIGHT SERVICOS ENERGIA,Corp
BBG00KRVKQW2,USP62763AA81,AS3905732,BFNBNV6,AS3905732,LIGHT SERVICOS ENERGIA,SGX-ST,LIGHT SERVICOS ENERGIA,Corp
BBG00KSMMN10,US83006LAB99,83006LAB9,BDFBVS3,AS4134761,SIXSIGMA NETWORKS MEXICO,TRACE,SIXSIGMA NETWORKS MEXICO,Corp
BBG00KSMMXV5,USP8704LAB47,AS4136014,BDD86H0,AS4136014,SIXSIGMA NETWORKS MEXICO,TRACE,SIXSIGMA NETWORKS MEXICO,Corp
BBG00KTB2Z18,US76117UAB98,76117UAB9, ,AS4591689,RESIDENTIAL RE 18 LTD,TRACE,RESIDENTIAL RE 18 LTD,Corp
BBG00KVCS478,BRPLINDBS008,AS5046923, ,AS5046923,POLO INDUSTRIA COMERCIO,SAO PAULO,POLO INDUSTRIA COMERCIO,Corp
BBG00KVJXBB6,ARRIBE5600F5,AS5301807, ,AS5301807,RIBEIRO S.A.C.I.F.A.I.,BUENOS AIRES,RIBEIRO S.A.C.I.F.A.I.,Corp
BBG00KVJZ858,ARRIBE5600G3,AS5311020, ,AS5311020,RIBEIRO S.A.C.I.F.A.I.,BUENOS AIRES,RIBEIRO S.A.C.I.F.A.I.,Corp
BBG00KVK1T56,US12765KAE55,12765KAE5,BFZCQ85,AS5316292,CAELUS RE V LTD,TRACE,CAELUS RE V LTD,Corp
BBG00KVK3404,US12765KAF21,12765KAF2,BFZCQ52,AS5317449,CAELUS RE V LTD,TRACE,CAELUS RE V LTD,Corp
BBG00KVK34G7,US12765KAG04,12765KAG0,BFZCPN3,AS5317472,CAELUS RE V LTD,TRACE,CAELUS RE V LTD,Corp
BBG00KVK35W6,US12765KAH86,12765KAH8,BFZCQ29,AS5317480,CAELUS RE V LTD,TRACE,CAELUS RE V LTD,Corp
BBG00KVYN9D7,CL0002444389,AS5763824, ,AS5763824,SUN DREAMS SA,SANTIAGO,SUN DREAMS SA,Corp
BBG00KWXK9F9,US10260PAA66,10260PAA6,BF5LST7,AS6128605,BOWLINE RE 2018,BERMUDA,BOWLINE RE 2018,Corp
BBG00KXZ6KP3,CL0002445113,AS7157835, ,AS7157835,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00KXZ8KM4,CL0002445097,AS7171455, ,AS7171455,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00KXZ9VW8,CL0002444793,AS7179300, ,AS7179300,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00KXZFMT5,CL0002445105,AS7200155, ,AS7200155,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00KXZGSS2,CL0002444801,AS7206053, ,AS7206053,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00KXZVY66,US542799AD35,542799AD3,BDZVXP4,AS7249582,LONGPOINT RE LTD III,TRACE,LONGPOINT RE LTD III,Corp
BBG00L016YG2,XS1828083771,AS7552175, ,AS7552175,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00L05PBQ1,XS1822295983,AS7769969,BF4Z7T3,AS7769969,FPC CAPITAL LTD,HONG KONG,FPC CAPITAL LTD,Corp
BBG00L079L10,US011395AE04,011395AE0,BF4Z5D3,AS7881822,ALAMO RE LTD,BERMUDA,ALAMO RE LTD,Corp
BBG00L0ZNRN5,CL0002446582,AS8027391, ,AS8027391,BANCO INTERNACIONAL,SANTIAGO,BANCO INTERNACIONAL,Corp
BBG00L1B1VB5,XS1831884702,AS8273763,BDFDMG4,AS8273763,TIMES CHINA HLDG LTD,HONG KONG,TIMES CHINA HLDG LTD,Corp
BBG00L1C7800, ,AS8411280, ,AS8411280,FORUM SERVICIOS FINANCIE,SANTIAGO,FORUM SERVICIOS FINANCIE,Corp
BBG00L1KS0H8,XS1819973469,AS8777839,BF4VHC4,AS8777839,TAF LINHAS AEREAS SA,TRACE,TAF LINHAS AEREAS SA,Corp
BBG00L1LP3N6,MX95CF0500B4,AS8864165, ,AS8864165,COMISION FEDERAL DE ELEC,MEXICO,COMISION FEDERAL DE ELEC,Corp
BBG00L442Q91,XS1837291019,AT0140232, ,AT0140232,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00L4JV9F7,XS1839368831,AT0618575,BFFK8M7,AT0618575,NEW METRO GLOBAL LTD,SGX-ST,NEW METRO GLOBAL LTD,Corp
BBG00L4Q6R87,US35922QAA13,35922QAA1, ,AT0855490,FRONTLINE RE LTD,TRACE,FRONTLINE RE LTD,Corp
BBG00L4Q7PR9,US35922QAB95,35922QAB9, ,AT0855730,FRONTLINE RE LTD,TRACE,FRONTLINE RE LTD,Corp
BBG00L5F68C7, ,AT1530837, ,AT1530837,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00L5F6JD2, ,AT1530860, ,AT1530860,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00L5F74B6, ,AT1530902, ,AT1530902,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00L5F78P2, ,AT1531017, ,AT1531017,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00L77SND5,CL0002453281,AT1665542, ,AT1665542,QUINENCO S.A.,SANTIAGO,QUINENCO S.A.,Corp
BBG00L77WMT5,CL0002453299,AT1667803, ,AT1667803,QUINENCO S.A.,SANTIAGO,QUINENCO S.A.,Corp
BBG00L7XM7D9, ,AT2341614, ,AT2341614,BANCO SECURITY,SANTIAGO,BANCO SECURITY,Corp
BBG00L7XWV90, ,AT2350656, ,AT2350656,BANCO SECURITY,SANTIAGO,BANCO SECURITY,Corp
BBG00L8X4M18,XS1848843139,AT2657514, ,AT2657514,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00L8X63X3,XS1848843485,AT2658744, ,AT2658744,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00L8X6FD8,XS1848843303,AT2659155, ,AT2659155,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00L9BDH70, ,AT3174600, ,AT3174600,BANCO CONSORCIO,SANTIAGO,BANCO CONSORCIO,Corp
BBG00L9BG537, ,AT3189228, ,AT3189228,BANCO CONSORCIO,SANTIAGO,BANCO CONSORCIO,Corp
BBG00L9BGT71, ,AT3194921, ,AT3194921,BANCO CONSORCIO,SANTIAGO,BANCO CONSORCIO,Corp
BBG00LBL2S28,BRPROQDBS006,AT3846272, ,AT3846272,POLO FILMS INDUSTRIA,SAO PAULO,POLO FILMS INDUSTRIA,Corp
BBG00LBZG005, ,AT4281479, ,AT4281479,EMPEROR CAPITAL GP,NOT LISTED,EMPEROR CAPITAL GP,Corp
BBG00LC339W5,XS1854603989,AT4481061, ,AT4481061,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00LD1QHX4,NO0010828106,AT4985723,BDCLQ70,AT4985723,GULF KEYSTONE PETROLEUM,NORDIC ABM,GULF KEYSTONE PETROLEUM,Corp
BBG00LDFG6H6,XS1856866717,AT5345364, ,AT5345364,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00LDL3JT6,CL0002459593,AT5439126, ,AT5439126,BANCO RIPLEY SA,SANTIAGO,BANCO RIPLEY SA,Corp
BBG00LDM3VT7,USG9008BAA91,AT5464306,BFXXXF6,AT5464306,TRANSOCEAN PONTUS LTD,TRACE,TRANSOCEAN PONTUS LTD,Corp
BBG00LDMCD35, ,AT5479361, ,AT5479361,BANCO RIPLEY SA,SANTIAGO,BANCO RIPLEY SA,Corp
BBG00LDNXDM9,XS1856094724,AT5556531,BF2LWW1,AT5556531,AGILE GROUP HOLDINGS LTD,SGX-ST,AGILE GROUP HOLDINGS LTD,Corp
BBG00LFM4XR2,US28620EAA82,28620EAA8, ,AT5911215,ELETSON HDG/ELET FIN/AGA,TRACE,ELETSON HDG/ELET FIN/AGA,Corp
BBG00LFMFTV4,CL0002458595,AT5919036, ,AT5919036,INVERSIONES CMPC SA,SANTIAGO,INVERSIONES CMPC SA,Corp
BBG00LFMGN28,USV32257AA10,AT5919523,BGSXHL2,AT5919523,ELETSON HDG/ELET FIN/AGA,TRACE,ELETSON HDG/ELET FIN/AGA,Corp
BBG00LFMGN55,CL0002457712,AT5919531, ,AT5919531,BANCO BTG PACTUAL CHILE,SANTIAGO,BANCO BTG PACTUAL CHILE,Corp
BBG00LFMGWB8,US28620EAB65,28620EAB6,BN4PT82,AT5919655,ELETSON HDG/ELET FIN/AGA,TRACE,ELETSON HDG/ELET FIN/AGA,Corp
BBG00LFMKKQ3,CL0002457720,AT5919820, ,AT5919820,BANCO BTG PACTUAL CHILE,SANTIAGO,BANCO BTG PACTUAL CHILE,Corp
BBG00LFV4XT0,XS1858033332,AT6051441, ,AT6051441,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00LFVJWV3,CL0002458587,AT6073148, ,AT6073148,INVERSIONES CMPC SA,SANTIAGO,INVERSIONES CMPC SA,Corp
BBG00LFVVC25,CL0002461235,AT6092825, ,AT6092825,BANCO INTERNACIONAL,SANTIAGO,BANCO INTERNACIONAL,Corp
BBG00LFVVKL6, ,AT6092932, ,AT6092932,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00LFW2744, ,AT6099200, ,AT6099200,BANCO DEL ESTADO -CHILE,SANTIAGO,BANCO DEL ESTADO -CHILE,Corp
BBG00LG04CZ6,XS1858904144,AT6167643, ,AT6167643,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00LG2FWC1,XS1859213529,AT6279802,BKKK5J3,AT6279802,EUROPEAN BK RECON & DEV,NOT LISTED,EUROPEAN BK RECON & DEV,Corp
BBG00LG72MX3,CL0002460856,AT6467365, ,AT6467365,AGUAS ARAUCANIA SA,SANTIAGO,AGUAS ARAUCANIA SA,Corp
BBG00LG78HH6,CL0002460864,AT6477703, ,AT6477703,AGUAS DEL ALTIPLANO SA,SANTIAGO,AGUAS DEL ALTIPLANO SA,Corp
BBG00LGCF3Y9,XS1859423417,AT6586016, ,AT6586016,INTL BK RECON & DEVELOP,LUXEMBOURG,INTL BK RECON & DEVELOP,Corp
BBG00LGMRB67,CL0002466341,AT6818831, ,AT6818831,CIA CERVECERIAS UNIDAS,SANTIAGO,CIA CERVECERIAS UNIDAS,Corp
BBG00LGR1TF5,CL0002460021,AT6958728, ,AT6958728,PAMPA CALICHERA SA,SANTIAGO,PAMPA CALICHERA SA,Corp
BBG00LGR3477,CL0002460401,AT6960872, ,AT6960872,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00LGR39V9,CL0002460922,AT6961169, ,AT6961169,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00LGR45B8,CL0002460930,AT6961326, ,AT6961326,BANC CREDITO INVERSIONES,SANTIAGO,BANC CREDITO INVERSIONES,Corp
BBG00LK6Q259,US33975CAA36,33975CAA3,BFXTSX7,AT7495464,FLOODSMART RE LTD,TRACE,FLOODSMART RE LTD,Corp
BBG00LK6SM71,US33975CAB19,33975CAB1, ,AT7510551,FLOODSMART RE LTD,TRACE,FLOODSMART RE LTD,Corp
BBG00LLLK242, ,AT8296523, ,AT8296523,GREEN LEADER HLDS GRP LT,NOT LISTED,GREEN LEADER HLDS GRP LT,Corp
BBG00LMX3QT4,XS1864469413,AT8895779, ,AT8895779,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00LN7G8M3,XS1864998833,AT9277639, ,AT9277639,ITAU UNIBANCO SA/NASSAU,NOT LISTED,ITAU UNIBANCO SA/NASSAU,Corp
BBG00LNNJHT8,CL0002464502,AT9825247, ,AT9825247,SUN DREAMS SA,SANTIAGO,SUN DREAMS SA,Corp
BBG00LPDPQF6,CL0002467562,AT9972361,BN2RWK3,AT9972361,CAJA ASIGNACION LOS ANDE,SANTIAGO,CAJA ASIGNACION LOS ANDE,Corp
BBG00LPDV4H6,CL0002468834,AT9979739, ,AT9979739,EMPRESAS GASCO SA,SANTIAGO,EMPRESAS GASCO SA,Corp
